CV1298	CV1297	CV1086	CV1082	CV1095	CV1299	CV1089	CV1300	CV0857	CV1087	CV1096
trnascan-scaffold-ma5-noncoding-Pseudo_AGA-gene-176.0	4.95802259446861	4.95802259446861	5.25516666755428	5.31332615210086	4.95802259446861	4.95802259446861	4.95802259446861	5.47876295748284	4.95802259446861	5.27444732076478	4.95802259446861
MSL2	7.89740252637819	7.69958432540511	8.17524211582723	8.02904911823132	8.01732691931238	7.97464887966483	8.36284435903787	8.33867555607826	8.40531285051638	8.18379080955572	7.93993161555737
STAG1	8.21075123433336	8.27099278592536	8.27206375987226	8.61206161599621	8.73431589948427	8.22948397422086	8.31616959856107	8.26546446563147	8.23939364217479	9.0565979408849	8.8589805929874
PCCB	9.48146440854636	9.59001949067793	9.11715115855816	8.96800572040131	9.62328822703379	8.87714035076041	8.92109241663291	8.73915328764371	8.97424021112589	8.54431810068905	9.10569611825684
NME9	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.52884375224877
VPS8	8.005947289195	7.90355552705673	7.29056033592816	8.4204386936336	8.20394777147214	7.43380669867207	7.4355591614804	7.57878946455157	7.794411314306	7.55760628886951	7.37531987892801
C3orf70	5.21885091834608	5.71876727166131	5.25516666755428	5.20957677128666	5.39141797371924	5.88040279570576	5.34990220293201	5.6196354288846	4.95802259446861	5.34517666114315	5.36296154062639
EHHADH	6.72827851392401	6.22209923513056	6.62480178320382	6.91243063742062	6.50984376109385	7.31541804594703	7.05935008220561	6.74700926465765	6.10427554073322	6.29201878956609	6.76473154630503
MAP3K13	5.98118006996163	5.71876727166131	5.54921657736859	7.31621558801326	7.09882407335143	5.54726939208758	5.82393234497241	5.98344474050049	5.96631865834451	6.32432019672088	6.39110269674618
TMEM41A	9.0963190058666	8.86712736026825	8.82346146101451	9.06851235770398	8.71980492498244	8.84643353655347	8.66500508568496	8.39728836781938	8.7714056874006	8.46935441618935	8.46755106991986
SENP2	9.76811984879775	9.58378713533483	9.70579431733154	9.91008173685872	9.470468299266	9.38364303326314	9.21326339625778	9.21244771686574	8.94594588172698	9.094854734056	9.3300290712155
IGF2BP2	6.6499660679064	7.16889855605663	6.38720979592389	6.68644597096454	7.48966445068997	6.64100989149482	6.37158728989527	7.23274157188525	7.07994040113542	7.25422855979047	7.30702407597766
TRA2B	10.8545108116489	11.0879302834435	10.6298899108409	10.9079294433833	10.6682317535608	10.9797729508863	10.7935432828927	10.8724060981761	10.4529864246998	11.2041913515463	10.9363557564162
ETV5	7.33177795762477	7.46941402094406	8.16854486274756	7.39414514559396	8.30510694989432	8.45891215859267	9.00804275029475	8.87806821534385	7.93243856314542	7.37444551984068	9.18443609827524
DGKB.4	4.95802259446861	4.95802259446861	4.95802259446861	5.20957677128666	4.95802259446861	4.95802259446861	5.23554789436786	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861
SUMO2.1	8.75750785153645	8.56655080955676	8.93343439417434	9.09383005235003	8.79092840692575	8.4724263694476	8.60174891249291	8.52800147104088	8.70109455511583	8.91515645135566	8.61183384735718
UBE2G2	10.2044548277348	10.4134539804561	9.83069492860918	9.80080306621133	9.95067486592469	9.82796255736727	9.76649878513034	9.9233223284502	9.73189592223975	9.83810987632144	9.75587700194003
TRPM2	5.21885091834608	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.23554789436786	5.14300644336062	4.95802259446861	4.95802259446861	4.95802259446861
CFAP410	6.81604211317742	6.66207005756969	6.27582279099261	6.20330753265927	5.91322895006053	6.71247381581318	6.24767024490881	6.83387676517324	7.54793579203302	6.95643345884094	6.43914382173785
PFKL	9.67036379499894	9.03220981623282	8.67643103647476	9.26623519255211	8.44740705214933	9.16428962986352	9.13525792383999	9.23841674474649	9.01225388742546	8.79540204760542	9.29640978394809
PROCR	10.418360373612	10.2914176623869	9.57904552310958	10.0649819367567	10.1031562820181	9.83213412832482	9.12033502217898	9.91416030345314	9.47218979159878	9.79604457689102	9.78239998586736
DNAJB11	12.9572979215641	13.3567203777231	13.0775639514146	13.2482466919147	13.4107831182406	12.7946691065149	12.5094547106769	12.6531918433093	13.1579387892684	12.7367800446781	12.5391088983697
TBCCD1	7.31269061220468	7.03429950407185	7.44618745189648	7.82358921617923	7.75459297182264	7.29043247076372	7.85202599857451	7.36907921811261	7.41643255490405	7.47226473403291	7.46130253382309
CRYGS	5.91750185839716	6.0221021398231	6.30478120084312	5.91583461777657	5.76146062756552	5.83450741140462	6.60323402458877	6.05722553988425	6.51997926056809	6.44463989224847	6.81702197113718
TRMT112	9.22012093408107	9.26064239424238	9.74419291992388	9.71384448902288	9.34414569130636	9.62048361206347	10.2107851043124	10.0352981390694	9.50884527888975	9.45339143246795	9.90071511299154
trnascan-scaffold-ma5-noncoding-Pseudo_AGA-gene-181.0	4.95802259446861	5.42722708019568	5.73611735102909	4.95802259446861	4.95802259446861	5.16761950171538	4.95802259446861	4.95802259446861	4.95802259446861	5.4046268476726	5.24482601473204
DZIP1L	6.26954292710758	6.49413619477804	7.02421199806288	7.49150371940727	7.60184563546171	7.11542585119211	7.83727401708764	7.75360078972094	7.3172642699474	6.79805025966324	7.24731662176514
trnascan-scaffold-ma5-noncoding-Pseudo_AGA-gene-183.0	4.95802259446861	5.22971175218317	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.24293680403302	4.95802259446861	4.95802259446861
EPHB1	5.84858260850075	5.84634598218425	5.54921657736859	5.81775815770814	5.56867476851978	5.90240943146641	6.43962927054612	5.44545747421301	6.22470649684473	5.86727794858738	5.52884375224877
KY	6.22302562949846	7.15721987978491	7.86219141782933	5.97531461203953	5.81540335976166	6.69248594416482	6.07587929904881	7.40110048175781	6.10427554073322	6.38613637138069	6.8506934933636
CEP63	7.26374305397592	6.4738740391615	7.09972546775699	7.9243863440264	6.78000496857804	7.41669838035186	6.74677755710925	7.24295657860106	6.4064901290189	6.95643345884094	7.02132419209136
ANAPC13	9.28533454695519	9.15518479531575	9.13429097578278	9.17671193316707	8.9149048314688	9.50758844175322	9.02417516994393	9.65467377692392	9.10469556579556	9.20937045734292	9.0085862245852
AMOTL2	8.18032974228901	8.74169478866077	9.70350334183228	8.5728587023531	8.21092183066841	9.02698669028565	9.52993348017431	9.90185286081728	8.87266127991532	9.46725376846488	9.69917740483588
RYK	9.89408128717223	10.3015700380106	9.92020262913546	9.82665167841062	10.4273548353476	9.66678054298664	9.62379161890951	9.57741870031239	10.0478505273374	9.75898337764394	9.7803770216597
SLCO2A1	7.64352695840704	6.11295157292003	7.65537995898309	5.61862943501391	5.63950687840908	6.314730854331	8.57563849057839	5.95213089534333	7.97557033802481	5.58714465785824	7.58085047258728
RAB6B.1	5.6889200827866	5.34168555806685	5.47089647672853	4.95802259446861	4.95802259446861	5.5824803110622	5.78069151737234	5.64415820311518	4.95802259446861	5.4046268476726	6.31482363382997
SRPRB	8.93691742187965	9.25279980532012	9.56901045783267	9.70403220137265	10.0112470034322	8.94246086815957	9.00804275029475	9.23227613586455	9.16419186514529	9.22033481412454	8.70906235185689
AGAP1.2	4.95802259446861	5.56201548450497	4.95802259446861	4.95802259446861	5.48783726444286	4.95802259446861	5.51054650070741	4.95802259446861	5.36030272517258	4.95802259446861	4.95802259446861
TF	8.13871884751208	8.55378718872401	8.95676583210845	9.58965835195804	9.21253812732134	8.27039805065413	8.19513939250699	8.58718030077337	8.42603701245967	9.44563195882168	12.4130663959144
AQP12A	4.95802259446861	4.95802259446861	4.95802259446861	5.31332615210086	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.36030272517258	4.95802259446861	4.95802259446861
PAK2.1	10.0603706432255	10.231611164697	10.1678421693761	10.2990278963227	10.4839942798298	9.78771768967278	9.9811931921613	10.2397647829813	10.0610618111076	10.4432606146842	10.095475461103
PIGX	8.21075123433336	8.41471833778344	8.07127621638956	7.54522997136188	8.51634788829169	8.01241270316102	8.44220693366844	8.14931955773045	8.48151622267706	7.8730596815152	8.40547101671672
CEP19	7.17081309610157	8.28655596891337	7.74911607040617	6.9947880333761	8.337280158417	7.35204239754984	7.63825848526049	7.35043308375665	8.01741230602996	7.55760628886951	7.8487105256341
NRROS	5.81175932232944	4.95802259446861	5.67961588003593	5.57037577650009	4.95802259446861	5.50968463036335	5.34990220293201	5.44545747421301	5.65038828801854	5.69359921061636	5.59519975743861
FBXO45	6.66604265832153	6.62677579905479	7.03967159801294	6.46194293740853	6.71796760508559	6.38279110443159	7.05935008220561	6.62059746876793	7.3172642699474	6.57884405914494	6.79983710763631
WDR53	8.42016904040769	8.93415267496578	8.20825940600095	8.20820882123764	8.10250475263022	7.94759449966541	8.33710405421331	8.10113224785443	8.59096052129617	7.84934990109094	8.30125752618852
SMCO1	4.95802259446861	4.95802259446861	5.47089647672853	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.27798738256846	4.95802259446861	5.27444732076478	4.95802259446861
RNF168	9.04420009383201	8.49711541933429	8.63355528713287	8.24510748733374	8.25879885331845	8.11304295782467	8.42766065872962	8.04557964404913	8.75924680349349	8.49377555364844	8.41600807931565
UBXN7	8.59498356747615	8.2286331758006	8.32712476865344	8.88915488227173	8.82746078377803	8.24219958261369	8.24035894205258	8.5833106777584	8.38428144679374	8.61830469821852	8.40547101671672
TM4SF1	4.95802259446861	4.95802259446861	5.67961588003593	4.95802259446861	4.95802259446861	5.42506569683224	5.34990220293201	4.95802259446861	4.95802259446861	5.69359921061636	4.95802259446861
NEU4	4.95802259446861	5.22971175218317	5.54921657736859	5.31332615210086	4.95802259446861	4.95802259446861	4.95802259446861	5.32723539904931	5.24293680403302	5.27444732076478	4.95802259446861
D2HGDH	8.03466244437392	7.70741048001151	8.36267724472257	8.70394824520445	8.07978203187907	7.99742914672051	8.27334813875128	8.35013711723153	8.25108121670073	8.13784399109856	8.37878073733043
DTYMK	7.17081309610157	7.16889855605663	7.12874297840983	7.49930993554608	7.47792113517162	6.84391019103601	6.76357731980845	7.53853903519846	7.24681934218578	7.43398238138422	7.10562240464901
ATG4B	8.18544577496649	8.29170586876668	8.16854486274756	8.10648963228857	8.10999811328829	8.25793480987232	8.24035894205258	8.3727857871645	7.91776028245353	8.37713112452282	8.18875307362482
THAP4	9.01027847828699	8.69214862128281	8.91766606931529	9.07869316656609	8.43558447957738	9.56639696789407	9.19629173986824	9.0374750122271	9.13318595502715	8.75062002439529	9.38436920799933
BOK	5.53813106879083	6.19591630397023	6.15105994574148	5.94609013707931	5.48783726444286	5.73357990607515	5.86488565434697	5.96792839502118	5.65038828801854	6.07322313868239	6.28813713240129
STK25	7.97069369213829	7.9889708552818	8.27206375987226	8.64335318894347	8.41163976961755	8.79588794692813	8.29492088214917	8.26060846892745	7.98965702280056	7.79074036015616	7.86433475353369
FARP2	7.5500245705217	7.2803298460941	7.46861246951442	7.96941260554194	7.27464219846267	7.60901724574418	7.28874097674941	7.50546134248202	7.71988725421726	7.52773721553857	7.5519317420094
FARP2.1	8.03466244437392	8.03905514289286	8.27828855730956	9.04533758579992	8.74868083912138	7.87140443162168	7.97148751309737	8.6439974950451	8.68831895509554	8.69390730438407	7.59979555246623
SEPTIN2	7.20252156685704	7.32241022077859	7.72165748053348	8.58006724982382	7.46607534950214	7.70057320939648	7.42558701324393	8.20099591158637	7.71135338636652	8.04535168890768	7.37531987892801
HDLBP.1	12.7178266140566	13.1138600663424	13.6570068450233	14.5518139188252	14.0978201758694	13.4464181493868	12.7706505404224	13.7113672517423	12.8489074870869	13.0311109348956	12.5988008220704
ANO7	8.34920516456548	8.56655080955676	8.5843519380782	8.79027331202278	8.36873870189395	8.59107668731583	8.66500508568496	9.09007201286521	8.46659916763944	8.60996136444108	8.8589805929874
PASK	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.40960332443457	4.95802259446861	4.95802259446861	4.95802259446861
PASK.2	5.91750185839716	4.95802259446861	5.25516666755428	4.95802259446861	4.95802259446861	5.16761950171538	5.68568064012369	5.32723539904931	4.95802259446861	5.18199242901773	5.36296154062639
MTERF4	8.36278429032709	8.17940838878076	8.16854486274756	8.84206573984578	7.84778745553022	9.08944509377172	8.87555240926408	9.17963038194205	7.96134040528152	8.64304552186289	8.91923765226571
SNED1	7.02376316398754	6.14139508469203	6.80400808549804	6.79795874167799	6.04148628710969	7.35805034216265	6.7297431552099	7.39657236581038	6.45327113414475	6.43030134056186	7.24731662176514
CROCC	6.17427681890717	5.49902873068522	6.00796131999478	6.1332021477431	5.63950687840908	6.89623425432659	6.3479312721491	6.81272651700366	6.13579706944596	5.94149854676419	7.34160689227776
MAB21L4	6.39789945956824	6.60872640911199	6.5585461214354	7.25230018382782	7.00116180881363	6.87903451448296	6.93473288165844	6.72429516244166	6.43012687877484	6.62844944516555	6.67227331153554
ANKMY1	5.40857286944853	5.34168555806685	5.61786569043426	5.81775815770814	4.95802259446861	5.64721633144146	5.78069151737234	5.59410004165824	5.44992461509756	5.4046268476726	5.59519975743861
GPC1	7.30304376401245	8.26576675582232	9.10676804399769	8.89493348322469	9.41469388800288	8.94825385434132	9.30053731905112	8.47673262085873	9.79456263090367	7.93737840262949	8.82393578034019
GPC5	4.95802259446861	4.95802259446861	5.47089647672853	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861
TUBA3C	4.95802259446861	4.95802259446861	4.95802259446861	5.31332615210086	4.95802259446861	4.95802259446861	5.23554789436786	4.95802259446861	4.95802259446861	5.34517666114315	4.95802259446861
ITM2C	6.26954292710758	4.95802259446861	6.08223183712233	6.08349245265344	5.63950687840908	5.37612052889145	5.97673298830205	5.69057007110573	5.70469870006227	5.91748540644822	5.85209279955988
CAB39	11.2637559552746	11.1972801283074	11.0849823867546	11.559230223648	11.6767501410398	10.72516659853	10.8223341198748	10.6606309733525	11.9780034309815	11.5813407778672	10.4887301108374
HES6	7.61306273607653	6.4738740391615	6.08223183712233	6.62657165860353	6.53488398418662	6.67216053989819	5.82393234497241	5.64415820311518	8.41571276544974	7.37444551984068	6.69133939983389
HES6.1	8.43308840889953	7.2803298460941	6.38720979592389	7.02852097524261	6.6069080278517	7.06402730461913	6.56446030361895	6.68546561696779	7.47871216236778	8.72512053821404	6.67227331153554
PER2	7.33177795762477	7.84120176770198	6.94398876710751	7.25230018382782	7.72536706413322	7.88371461019295	7.54983524969011	7.93661890708155	8.40531285051638	7.75537213844763	8.49760232680059
PIK3CB	8.28880951426852	7.98258252508679	8.2532231981691	8.8510138911653	8.13224166147985	8.27967390080497	8.8467895478131	8.96221999925793	8.07132720380955	8.65930398998458	8.62095199655613
FOXL2	4.95802259446861	4.95802259446861	5.37751162486822	5.61862943501391	4.95802259446861	5.16761950171538	4.95802259446861	5.21945067841891	5.36030272517258	4.95802259446861	5.85209279955988
RBP2	5.40857286944853	4.95802259446861	5.67961588003593	5.51771127752149	5.39141797371924	5.25417786538943	5.34990220293201	5.32723539904931	5.52511941360018	5.18199242901773	5.36296154062639
MRPS22	12.2770116938149	11.8007803241669	10.9773422566961	11.0234287572105	11.420492357412	11.115473823124	10.3902739042159	10.7951346383669	10.6240180376386	11.1093269658522	10.9226776799593
COPB2	13.3600489409304	13.2097440725962	12.5164494524379	13.0108961311449	13.237762755741	12.4684351071027	11.6170966778015	12.2590826986999	12.3102675446329	12.5772374923498	12.0244231476771
MRI1	7.61306273607653	7.19194921462323	7.98218243598379	7.66754013982897	8.00126872610308	7.53741677006096	7.37459018518167	7.06334141142591	6.98035700400252	6.69917088052377	7.21015951100837
NMNAT1	6.6499660679064	6.80923300733751	6.33296680140867	6.28979563360242	7.12981002359579	6.65148415258771	7.03268390461159	6.57817147620702	6.85613223902638	6.61624277189419	6.23262606688884
CLSTN2	4.95802259446861	4.95802259446861	4.95802259446861	5.20957677128666	4.95802259446861	4.95802259446861	5.34990220293201	4.95802259446861	5.44992461509756	5.18199242901773	5.59519975743861
trnascan-scaffold-ma5-noncoding-Pseudo_AAC-gene-198.0	5.21885091834608	5.49902873068522	5.61786569043426	4.95802259446861	5.39141797371924	5.64721633144146	6.04401394103483	4.95802259446861	6.10427554073322	5.624660432388	5.70955697906101
SLC25A36.1	6.84396156767965	7.32241022077859	6.58105082095708	7.12473702108169	7.17495470182744	6.92160129089216	7.17300691645071	7.22244717165137	6.6032894928771	7.17807920793315	7.21015951100837
PXYLP1	10.7456983431623	10.1678272369985	9.61362681899169	10.2616382287654	10.0386650725081	10.0749648568993	8.65673138013012	9.73927794833371	9.26200187694361	9.52729618377698	9.08941559726563
EPHA4	5.47757783058221	5.67064055640733	4.95802259446861	5.45924397206622	5.63950687840908	5.61569966357361	5.57483666579716	6.17692560252905	4.95802259446861	5.34517666114315	5.65490704248425
EPHA4.1	4.95802259446861	4.95802259446861	4.95802259446861	5.51771127752149	5.39141797371924	5.42506569683224	4.95802259446861	5.14300644336062	4.95802259446861	4.95802259446861	5.24482601473204
PAX3	5.91750185839716	5.56201548450497	5.78844758608145	5.57037577650009	5.56867476851978	6.34247397215363	5.43724577380655	6.09881119339011	5.52511941360018	5.81372682444741	4.95802259446861
PAX3.1	5.21885091834608	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.16761950171538	4.95802259446861	5.44545747421301	4.95802259446861	5.34517666114315	4.95802259446861
RNF182	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.26505330141302	5.4692015191162	4.95802259446861	5.27798738256846	4.95802259446861	5.18199242901773	4.95802259446861
RNF182.1	4.95802259446861	5.34168555806685	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.76018847250445
SGPP2	9.26152547003035	9.07735027007898	8.76733392410747	8.29870933825908	8.57135043209324	8.51743650396819	8.02435672461394	8.41047710904982	8.04462867574766	8.65119793436189	8.23721977892571
FARSB	10.0339553043328	9.87153063382416	9.60628622576893	9.86677445878158	9.74485991066037	9.37794168719354	8.92109241663291	9.18727051894556	9.09507154349571	9.56788187605909	8.94482251532823
ACSL3	13.8343151888921	14.3827062100901	13.4091399991745	13.6613361835119	14.2940663642537	12.8748669555204	13.6087741250127	13.3338541279934	13.9027177126363	12.6670603296186	13.2601259526911
AP1S3	8.74723034417208	9.75992465935402	8.60423768338078	9.12853998392926	9.13101234762372	8.39219078036761	8.63583456518962	8.3363720723821	9.13318595502715	7.93288122964086	8.82393578034019
WDFY1	7.16007146799173	7.56790430521217	7.61602317802287	8.56924069456857	8.09497124902175	7.5162506451364	7.69693241493149	7.58275009192428	8.07132720380955	8.02018693241954	7.54215452831585
SERPINE2	10.8027777787866	10.6303139442621	9.07870633470712	9.93685082625032	9.5046106380666	9.54748332740074	9.78739478173286	10.029654000028	10.1127274779185	10.5633964984924	9.59019777165174
FAM124B	5.47757783058221	5.71876727166131	5.61786569043426	5.94609013707931	4.95802259446861	6.24199926785486	5.73477756296035	5.50998184958874	5.59105540594823	5.27444732076478	5.76018847250445
CUL3	11.3934513787085	11.4021419298785	10.9942903044406	11.4886806271917	11.199890584082	10.671512087135	10.9806674610399	10.5521727967755	11.4739504035069	11.0441405132614	11.06892739486
GUCY1A1.1	6.87126901781107	6.86937787260129	6.92731986442895	6.77102068812862	6.00077028487712	6.3695180668674	6.97763423153763	6.98516475995624	6.64282092487084	7.79572009368387	7.636918005143
maker-scaffold-ma5-augustus-gene-206.7_crovir-transcript-10760	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.18199242901773	4.95802259446861
DOCK10	6.01135824771333	5.98970245090329	6.04584632865756	5.66338053661154	5.26505330141302	5.54726939208758	5.63270180617523	5.9360383839744	6.38233481735546	6.55322938281159	5.97276365344516
RHBDD1	10.2510591370189	9.341734455491	8.88964629559934	9.50362621155959	9.31235752968444	9.27738656088585	8.75298276936076	8.92152724711464	8.89133737672903	8.93083770424233	8.59342056651743
COL4A6.1	4.95802259446861	4.95802259446861	5.25516666755428	5.20957677128666	4.95802259446861	5.16761950171538	4.95802259446861	4.95802259446861	4.95802259446861	5.18199242901773	4.95802259446861
COL4A3	4.95802259446861	4.95802259446861	5.25516666755428	5.39263409777588	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861
MFF	8.56013013906113	8.82887899998343	8.12767869141816	8.17031936902661	8.15413919386261	8.32217466181291	8.11841690965449	8.5519691046675	8.18556820045566	8.27142486410449	8.46755106991986
MRPL44	8.3076687508691	8.83239872142914	7.90334536696944	8.35035434432689	8.59807463399451	7.92000607384102	7.97820636351331	8.16762255940183	8.07132720380955	8.11824808308773	7.87208159513163
AGFG1	9.0990103003911	9.32188676513969	8.88153879265304	8.92630517885114	8.91913979030349	8.92493987524871	8.62314781160126	8.80367313863417	8.74287220681457	8.83882288890026	8.74283705305303
SLC19A3	6.69756229310385	6.8983984795473	6.97668475168557	8.19883145043992	7.7154861463959	8.01984482821535	7.09834711203249	8.36376970772114	7.24681934218578	7.11381966203898	7.02132419209136
DAW1	4.95802259446861	4.95802259446861	4.95802259446861	5.45924397206622	5.39141797371924	4.95802259446861	4.95802259446861	5.27798738256846	4.95802259446861	5.34517666114315	6.8506934933636
SPHKAP	5.6889200827866	4.95802259446861	4.95802259446861	4.95802259446861	5.26505330141302	5.25417786538943	5.23554789436786	5.21945067841891	4.95802259446861	4.95802259446861	5.80752457857973
DNER	5.47757783058221	5.22971175218317	5.67961588003593	5.45924397206622	5.48783726444286	5.61569966357361	5.94106927992529	5.59410004165824	5.75501851268783	5.54708587179104	5.59519975743861
TRIP12	10.3055295145922	10.2329380555645	10.1990554802868	10.5237266467526	10.5219417869432	9.88729813150072	10.5274739944395	10.3077831008237	10.4654559334752	10.3408818314451	10.2393114364297
FBXO36.1	6.09631519158672	6.22209923513056	5.25516666755428	5.78214004045617	5.91322895006053	5.61569966357361	5.57483666579716	5.37053577996723	6.10427554073322	5.45684893925991	5.45316537514631
FBXO36.2	5.21885091834608	5.67064055640733	5.25516666755428	4.95802259446861	5.39141797371924	5.25417786538943	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.24482601473204
SLC16A14	4.95802259446861	4.95802259446861	5.37751162486822	4.95802259446861	4.95802259446861	5.32042089496107	4.95802259446861	5.53945084426997	4.95802259446861	5.27444732076478	4.95802259446861
RASA2	6.77294492435516	5.88456701008994	7.35256858901543	7.48365240808667	7.35451712161057	6.77053473465954	7.46504216868374	6.66957620232886	7.55754403547077	7.23934527134939	7.09194780454749
RNF7	10.4010646163183	11.02959864909	10.3100526710514	10.3606531307539	10.9630308044753	10.3128472805513	10.5860621888236	10.2360943560802	10.2660380469502	9.3590455030764	10.4383396891733
GRK7	6.80184302697446	7.2803298460941	7.21212803664456	7.21434764456502	7.31517617086671	8.03825459148137	7.61232533531804	7.71821881881229	6.07167600115524	6.20659202174849	7.33017828927983
ATP1B3	9.55181137852916	9.63089224543353	8.89368287864779	9.60731732027503	9.2228383365718	9.85998036620597	9.75882437736951	9.69179899177132	9.51606552384173	9.10475486721554	9.9891798283284
GK5	10.3669516257231	10.7000727142208	10.3617756699241	10.326979360074	10.3085355443957	9.72627938428438	10.1866913426809	9.86507906457831	9.86783419868346	10.041052444158	9.9044343472957
XRN1	9.47112778722364	9.3758212557952	9.48343448913013	9.81909721629688	9.81225144343099	9.2789175080069	9.55674863540365	9.73147279643711	9.63577769038702	9.57643173787796	9.88762160077261
PLS1	6.61714549245032	6.34388896554731	6.76640592421189	6.96014260004874	6.89543863327093	6.92994503384482	7.3215829815241	7.20685375884149	6.88835391633576	6.73302996257335	6.97701352775469
FASTKD2	9.35448061641598	9.35155637182903	8.80642510979968	8.92630517885114	8.74390856867332	8.81927679436281	9.01128380320967	8.70931744039358	8.81512315283674	9.12240461759771	8.87047386682608
MDH1B	4.95802259446861	4.95802259446861	4.95802259446861	5.45924397206622	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	6.36627012859477
TRPC1	8.01750402877886	8.61239549703209	8.66701390027186	8.27216242354383	8.65516054657494	7.85898447422575	8.01785615335151	7.76056986576281	7.62297617628558	7.71381264258594	7.58085047258728
PCOLCE2	6.22302562949846	5.56201548450497	5.73611735102909	5.45924397206622	7.03454344246727	5.4692015191162	5.43724577380655	5.79453832751454	4.95802259446861	5.4046268476726	5.59519975743861
U2SURP	9.31339380221936	9.29414034212233	9.46460802921174	9.59143403899543	9.35354652729567	9.58753590857651	9.85912763384928	9.85234287926863	9.40375749002255	9.61290472758458	10.1944629237051
SLC9A9	5.91750185839716	5.49902873068522	5.73611735102909	5.45924397206622	5.48783726444286	5.61569966357361	5.57483666579716	6.05722553988425	5.65038828801854	5.18199242901773	5.24482601473204
SLC9A9.1	5.47757783058221	4.95802259446861	4.95802259446861	5.20957677128666	4.95802259446861	4.95802259446861	4.95802259446861	5.77490612511768	4.95802259446861	5.18199242901773	5.24482601473204
SLC9A9.2	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.47876295748284	4.95802259446861	4.95802259446861	4.95802259446861
DIPK2A	7.53380012394092	7.96324068447612	8.17524211582723	7.6184908194617	7.87456906951235	7.91202250356111	8.31088725512401	8.01695657960268	7.3172642699474	7.20138840718094	7.74263009361792
PLOD2	6.17427681890717	5.76378149889058	5.83735660751411	5.61862943501391	5.26505330141302	5.90240943146641	5.86488565434697	5.99869272521464	5.52511941360018	6.03141828808265	5.45316537514631
PLSCR1	8.64016648141736	7.9501959192976	9.02823600745367	8.24965276655192	8.1468777824269	9.15264077110948	9.42224199412016	9.12099400148623	8.68831895509554	8.80759632982922	9.53604924945911
PLSCR5	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.25417786538943	4.95802259446861	4.95802259446861	4.95802259446861	5.27444732076478	4.95802259446861
NHS	4.95802259446861	5.56201548450497	4.95802259446861	5.39263409777588	4.95802259446861	5.16761950171538	5.43724577380655	5.53945084426997	4.95802259446861	4.95802259446861	4.95802259446861
CYP2A13.1	4.95802259446861	4.95802259446861	5.25516666755428	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861
NHS.1	5.32639064383066	4.95802259446861	5.25516666755428	5.39263409777588	4.95802259446861	5.42506569683224	4.95802259446861	5.5674243156108	4.95802259446861	4.95802259446861	5.36296154062639
CPB1	5.64260879870031	4.95802259446861	4.95802259446861	5.39263409777588	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	6.69975972464276	4.95802259446861	4.95802259446861
CPB1.1	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	4.95802259446861	5.21945067841891	4.95802259446861	4.95802259446861	4.95802259446861
GYG1	8.65491461192428	8.98560055572761	9.20736363586973	8.41641056926874	8.65516054657494	8.62530852148156	8.20658082470024	8.61017980142439	8.54440685809775	8.93083770424233	8.65241375158849
HLTF	6.63366938794112	6.4738740391615	6.60312991592921	6.54718853615063	6.37555665999642	7.76879140381632	7.41554072976575	7.40561344157166	7.12037986048084	6.91866843782671	7.62773109414163
HPS3	6.35679682939391	5.88456701008994	6.58105082095708	6.90021614026167	6.53488398418662	6.86159569247596	7.36415490867146	6.96011924831533	6.6032894928771	6.72184843167443	6.78240960664118
CP	7.83323969334285	6.67933299675335	7.09972546775699	8.07088135656095	6.40374452569291	9.10852569367231	7.84466956551175	8.05686734073373	7.44793040179306	9.07686033187911	9.03263617434554
